article:ID,author:string[],crossref:string,editor:string[],ee:string[],journal:string,key:string,number:string,pages:string,title:string,volume:string,year:int,doi,volume_key,corresponding_author,keywords
37163,Jie Bao 0002|Lai Wei|Ryan McCloy,Comput. Chem. Eng.20221,,https://doi.org/10.1016/j.compchemeng.2022.107962,Comput. Chem. Eng.,journals/cce/WeiMB22,1,107962,Discrete-time contraction-based control of nonlinear systems with parametric uncertainties using neural networks.,166,2022,https://doi.org/10.1016/j.compchemeng.2022.107962,Comput. Chem. Eng.20221,Jie Bao 0002,control|nonlinear|parametric|using|neural|discretetime|uncertainties|networks|systems|contractionbased
37164,Concepción Jiménez-González|John M. Woodley,Comput. Chem. Eng.20107,,https://doi.org/10.1016/j.compchemeng.2010.03.010,Comput. Chem. Eng.,journals/cce/Jimenez-GonzalezW10,7,1009-1017,Bioprocesses: Modeling needs for process evaluation and sustainability assessment.,34,2010,https://doi.org/10.1016/j.compchemeng.2010.03.010,Comput. Chem. Eng.20107,Concepción Jiménez-González,assessment|bioprocesses|sustainability|needs|process|evaluation|modeling
37165,Jonathan Habermacher|Kris Villez,Comput. Chem. Eng.20161,,https://doi.org/10.1016/j.compchemeng.2016.04.012,Comput. Chem. Eng.,journals/cce/VillezH16,1,365-379,Shape anomaly detection for process monitoring of a sequencing batch reactor.,91,2016,https://doi.org/10.1016/j.compchemeng.2016.04.012,Comput. Chem. Eng.20161,Jonathan Habermacher,reactor|shape|anomaly|detection|process|sequencing|batch|monitoring
37166,Adrián M. Aguirre|Antonio Espuña Camarasa|Carlos A. Méndez|Miguel A. Zamarripa,Comput. Chem. Eng.20121,,https://doi.org/10.1016/j.compchemeng.2012.03.009,Comput. Chem. Eng.,journals/cce/ZamarripaAMC12,1,178-188,Improving supply chain planning in a competitive environment.,42,2012,https://doi.org/10.1016/j.compchemeng.2012.03.009,Comput. Chem. Eng.20121,Adrián M. Aguirre,competitive|chain|planning|improving|environment|supply
37167,Haslenda Hashim|Kok Sin Woon|Wen Cheong Chin|Yee Van Fan|Zheng Xuan Hoy,Comput. Chem. Eng.20221,,https://doi.org/10.1016/j.compchemeng.2022.107946,Comput. Chem. Eng.,journals/cce/HoyWCHF22,1,107946,Forecasting heterogeneous municipal solid waste generation via Bayesian-optimised neural network with ensemble learning for improved generalisation.,166,2022,https://doi.org/10.1016/j.compchemeng.2022.107946,Comput. Chem. Eng.20221,Haslenda Hashim,generalisation|forecasting|via|waste|neural|municipal|improved|ensemble|learning|generation|network|solid|bayesianoptimised|heterogeneous
37168,Abhishek Jayswal|Anand Zanwar|Helen H. Lou|Xiang Li|Yinlun Huang,Comput. Chem. Eng.201112,,https://doi.org/10.1016/j.compchemeng.2011.05.004,Comput. Chem. Eng.,journals/cce/JayswalLZLH11,12,2786-2798,A sustainability root cause analysis methodology and its application.,35,2011,https://doi.org/10.1016/j.compchemeng.2011.05.004,Comput. Chem. Eng.201112,Abhishek Jayswal,cause|application|root|sustainability|methodology|analysis
37169,Vinay Kariwala|Yi Cao,Comput. Chem. Eng.200810,,https://doi.org/10.1016/j.compchemeng.2007.11.011,Comput. Chem. Eng.,journals/cce/CaoK08,10,2306-2319,Bidirectional branch and bound for controlled variable selection: Part I. Principles and minimum singular value criterion.,32,2008,https://doi.org/10.1016/j.compchemeng.2007.11.011,Comput. Chem. Eng.200810,Vinay Kariwala,controlled|bound|value|selection|branch|variable|bidirectional|part|principles|criterion|singular|minimum
37170,Ali Akbar Jalali|Hassan Golmohammad,Comput. Chem. Eng.20121,,https://doi.org/10.1016/j.compchemeng.2012.06.005,Comput. Chem. Eng.,journals/cce/JalaliG12,1,48-58,An optimal multiple-model strategy to design a controller for nonlinear processes: A boiler-turbine unit.,46,2012,https://doi.org/10.1016/j.compchemeng.2012.06.005,Comput. Chem. Eng.20121,Ali Akbar Jalali,optimal|nonlinear|unit|controller|processes|multiplemodel|strategy|design|boilerturbine
37171,Nikos V. Mantzaris,Comput. Chem. Eng.20053,,https://doi.org/10.1016/j.compchemeng.2004.08.009,Comput. Chem. Eng.,journals/cce/Mantzaris05,3,631-643,Single-cell gene-switching networks and heterogeneous cell population phenotypes.,29,2005,https://doi.org/10.1016/j.compchemeng.2004.08.009,Comput. Chem. Eng.20053,Nikos V. Mantzaris,cell|singlecell|population|networks|geneswitching|heterogeneous|phenotypes
37172,Elena Gorshkova|Katja Lappalainen|Mikko Manninen|Ville Alopaeus,Comput. Chem. Eng.20111,,https://doi.org/10.1016/j.compchemeng.2010.06.006,Comput. Chem. Eng.,journals/cce/LappalainenGMA11,1,41-49,Characteristics of liquid and tracer dispersion in trickle-bed reactors: Effect on CFD modeling and experimental analyses.,35,2011,https://doi.org/10.1016/j.compchemeng.2010.06.006,Comput. Chem. Eng.20111,Elena Gorshkova,dispersion|characteristics|liquid|effect|tracer|cfd|experimental|reactors|modeling|analyses|tricklebed
37173,César de Prada|Rogelio Mazaeda|Smaranda Cristea,Comput. Chem. Eng.20191,,https://doi.org/10.1016/j.compchemeng.2019.03.005,Comput. Chem. Eng.,journals/cce/PradaMC19,1,1-12,Receding horizon scheduling of processes with shared resources.,125,2019,https://doi.org/10.1016/j.compchemeng.2019.03.005,Comput. Chem. Eng.20191,César de Prada,horizon|scheduling|shared|processes|resources|receding
37174,Guadalupe del Carmen Rodríguez-Jimenes|Karla Castillo-Santos|M. A. Salgado-Cervantes|Miguel Ángel García-Alvarado|R. O. Aguirre-Alonso|Victor José Robles-Olvera,Comput. Chem. Eng.20161,,https://doi.org/10.1016/j.compchemeng.2016.03.004,Comput. Chem. Eng.,journals/cce/Castillo-Santos16,1,53-61,An optimization based algorithm for solving design problems of counter-current multistage batch solid-liquid extractors for complex systems: Application to vanilla extract.,89,2016,https://doi.org/10.1016/j.compchemeng.2016.03.004,Comput. Chem. Eng.20161,Guadalupe del Carmen Rodríguez-Jimenes,multistage|optimization|complex|application|countercurrent|extractors|problems|based|design|solidliquid|systems|solving|vanilla|batch|extract|algorithm
37175,Constantinos Theodoropoulos|Michael Binns,Comput. Chem. Eng.201112,,https://doi.org/10.1016/j.compchemeng.2011.03.030,Comput. Chem. Eng.,journals/cce/BinnsT11,12,3025-3043,An integrated knowledge-based approach for modelling biochemical reaction networks.,35,2011,https://doi.org/10.1016/j.compchemeng.2011.03.030,Comput. Chem. Eng.201112,Constantinos Theodoropoulos,biochemical|reaction|knowledgebased|modelling|approach|networks|integrated
37176,Jie Bao 0002|Peter L. Lee|Steven W. Su,Comput. Chem. Eng.20049,,https://doi.org/10.1016/j.compchemeng.2004.02.030,Comput. Chem. Eng.,journals/cce/SuBL04,9,1781-1787,Analysis of decentralized integral controllability for nonlinear systems.,28,2004,https://doi.org/10.1016/j.compchemeng.2004.02.030,Comput. Chem. Eng.20049,Jie Bao 0002,nonlinear|integral|systems|decentralized|analysis|controllability
37177,Magne Hillestad,Comput. Chem. Eng.20055,,https://doi.org/10.1016/j.compchemeng.2004.11.009,Comput. Chem. Eng.,journals/cce/Hillestad05,5,1101-1112,A systematic generation of reactor designs: II. Non-isothermal conditions.,29,2005,https://doi.org/10.1016/j.compchemeng.2004.11.009,Comput. Chem. Eng.20055,Magne Hillestad,reactor|nonisothermal|systematic|conditions|generation|ii|designs
37178,Fabrizio Bezzo|Gabriele Bano|Massimiliano Barolo|Natascia Meneghetti|Pierantonio Facco,Comput. Chem. Eng.20171,,https://doi.org/10.1016/j.compchemeng.2017.02.038,Comput. Chem. Eng.,journals/cce/BanoFMBB17,1,110-124,Uncertainty back-propagation in PLS model inversion for design space determination in pharmaceutical product development.,101,2017,https://doi.org/10.1016/j.compchemeng.2017.02.038,Comput. Chem. Eng.20171,Fabrizio Bezzo,product|inversion|pharmaceutical|model|pls|backpropagation|uncertainty|design|development|determination|space
37179,Christos T. Maravelias|Pradeep Prasad,Comput. Chem. Eng.20086,,https://doi.org/10.1016/j.compchemeng.2007.06.012,Comput. Chem. Eng.,journals/cce/PrasadM08,6,1106-1119,"Batch selection, assignment and sequencing in multi-stage multi-product processes.",32,2008,https://doi.org/10.1016/j.compchemeng.2007.06.012,Comput. Chem. Eng.20086,Christos T. Maravelias,multistage|selection|processes|assignment|multiproduct|sequencing|batch
37180,Gang George Yin|Hu Liu|K. Karen Yin,Comput. Chem. Eng.200311,,https://doi.org/10.1016/S0098-1354(03)00136-4,Comput. Chem. Eng.,journals/cce/YinLY03,11,1693-1706,Stochastic models and numerical solutions for production planning with applications to the paper industry.,27,2003,https://doi.org/10.1016/S0098-1354(03)00136-4,Comput. Chem. Eng.200311,Gang George Yin,industry|solutions|production|stochastic|numerical|planning|models|applications|paper
37181,Anton A. Kiss|Costin Sorin Bildea|Cristian C. Brunchi|Romuald Gyorgy,Comput. Chem. Eng.20171,,https://doi.org/10.1016/j.compchemeng.2017.01.004,Comput. Chem. Eng.,journals/cce/BildeaGBK17,1,142-151,Optimal design of intensified processes for DME synthesis.,105,2017,https://doi.org/10.1016/j.compchemeng.2017.01.004,Comput. Chem. Eng.20171,Anton A. Kiss,optimal|synthesis|processes|dme|intensified|design
37182,Alexander Mitsos|Artur M. Schweidtmann|Jannik T. Lüthje|Wolfgang R. Huster,Comput. Chem. Eng.20201,,https://doi.org/10.1016/j.compchemeng.2020.106996,Comput. Chem. Eng.,journals/cce/HusterSLM20,1,106996,Deterministic global superstructure-based optimization of an organic Rankine cycle.,141,2020,https://doi.org/10.1016/j.compchemeng.2020.106996,Comput. Chem. Eng.20201,Alexander Mitsos,optimization|superstructurebased|rankine|global|cycle|organic|deterministic
37184,Berdouzi Fatine|Gabas Nadine|Murillo Carlos|Olivier-Maget Nelly,Comput. Chem. Eng.20181,,https://doi.org/10.1016/j.compchemeng.2018.06.010,Comput. Chem. Eng.,journals/cce/CarlosFNN18,1,331-350,Deviation propagation analysis along a cumene process by using dynamic simulations.,117,2018,https://doi.org/10.1016/j.compchemeng.2018.06.010,Comput. Chem. Eng.20181,Berdouzi Fatine,along|simulations|cumene|using|process|propagation|dynamic|deviation|analysis
37185,Bhavik R. Bakshi|Manfred Morari|Matthew J. Realff|Yaman Arkun,Comput. Chem. Eng.20221,,https://doi.org/10.1016/j.compchemeng.2022.107986,Comput. Chem. Eng.,journals/cce/BakshiRAM22,1,107986,Computers and chemical engineering virtual special issue in honor of Professor George Stephanopoulos.,166,2022,https://doi.org/10.1016/j.compchemeng.2022.107986,Comput. Chem. Eng.20221,Bhavik R. Bakshi,stephanopoulos|engineering|computers|chemical|virtual|honor|issue|special|professor|george
37186,Erica P. Schulz|J. Alberto Bandoni|María Soledad Díaz,Comput. Chem. Eng.20056,,https://doi.org/10.1016/j.compchemeng.2005.02.025,Comput. Chem. Eng.,journals/cce/SchulzDB05,6,1305-1316,Supply chain optimization of large-scale continuous processes.,29,2005,https://doi.org/10.1016/j.compchemeng.2005.02.025,Comput. Chem. Eng.20056,Erica P. Schulz,continuous|optimization|chain|largescale|processes|supply
37187,Ana Paula F. D. Barbosa-Póvoa,Comput. Chem. Eng.20077,,https://doi.org/10.1016/j.compchemeng.2006.08.003|https://www.wikidata.org/entity/Q57526832,Comput. Chem. Eng.,journals/cce/Barbosa-Povoa07,7,833-855,A critical review on the design and retrofit of batch plants.,31,2007,https://doi.org/10.1016/j.compchemeng.2006.08.003|https://www.wikidata.org/entity/Q57526832,Comput. Chem. Eng.20077,Ana Paula F. D. Barbosa-Póvoa,review|plants|design|retrofit|critical|batch
37188,John Shrimpton|Mark Palmer|Matthew Danby|Robert Tuley,Comput. Chem. Eng.20106,,https://doi.org/10.1016/j.compchemeng.2009.10.003,Comput. Chem. Eng.,journals/cce/TuleyDSP10,6,886-899,On the optimal numerical time integration for Lagrangian DEM within implicit flow solvers.,34,2010,https://doi.org/10.1016/j.compchemeng.2009.10.003,Comput. Chem. Eng.20106,John Shrimpton,flow|optimal|lagrangian|time|numerical|solvers|dem|integration|implicit|within
37189,Liyuan Deng|Suojiang Zhang|Xiangping Zhang|Yongsheng Zhao,Comput. Chem. Eng.20161,,https://doi.org/10.1016/j.compchemeng.2016.04.035,Comput. Chem. Eng.,journals/cce/ZhaoZDZ16,1,37-42,Prediction of viscosity of imidazolium-based ionic liquids using MLR and SVM algorithms.,92,2016,https://doi.org/10.1016/j.compchemeng.2016.04.035,Comput. Chem. Eng.20161,Liyuan Deng,imidazoliumbased|svm|using|viscosity|liquids|algorithms|mlr|prediction|ionic
37190,Jeffrey Dean Kelly,Comput. Chem. Eng.20036,,https://doi.org/10.1016/S0098-1354(02)00267-3,Comput. Chem. Eng.,journals/cce/Kelly03,6,827-832,Smooth-and-dive accelerator: a pre-MILP primal heuristic applied to scheduling.,27,2003,https://doi.org/10.1016/S0098-1354(02)00267-3,Comput. Chem. Eng.20036,Jeffrey Dean Kelly,smoothanddive|applied|scheduling|heuristic|premilp|accelerator|primal
37191,Alastair J. Smith|Markus Kraft|Shraddha Shekar|William J. Menz|Wolfgang Wagner 0002,Comput. Chem. Eng.20121,,https://doi.org/10.1016/j.compchemeng.2012.04.010,Comput. Chem. Eng.,journals/cce/ShekarMSKW12,1,130-147,On a multivariate population balance model to describe the structure and composition of silica nanoparticles.,43,2012,https://doi.org/10.1016/j.compchemeng.2012.04.010,Comput. Chem. Eng.20121,Alastair J. Smith,describe|structure|population|silica|multivariate|model|balance|composition|nanoparticles
37192,Fengqi You|Jian Gong,Comput. Chem. Eng.20181,,https://doi.org/10.1016/j.compchemeng.2017.11.002,Comput. Chem. Eng.,journals/cce/GongY18,1,231-252,Resilient design and operations of process systems: Nonlinear adaptive robust optimization model and algorithm for resilience analysis and enhancement.,116,2018,https://doi.org/10.1016/j.compchemeng.2017.11.002,Comput. Chem. Eng.20181,Fengqi You,optimization|nonlinear|enhancement|model|operations|design|process|systems|resilience|resilient|adaptive|robust|analysis|algorithm
37193,Alireza Behroozsarand|Shabnam Afshari,Comput. Chem. Eng.20201,,https://doi.org/10.1016/j.compchemeng.2020.106803,Comput. Chem. Eng.,journals/cce/BehroozsarandA20,1,106803,Data reconciliation of an industrial petrochemical plant case study: Olefin plant (Hot section).,137,2020,https://doi.org/10.1016/j.compchemeng.2020.106803,Comput. Chem. Eng.20201,Alireza Behroozsarand,petrochemical|hot|section|case|olefin|data|study|plant|reconciliation|industrial
37194,Antonio Espuña Camarasa|Fernando D. Mele|Gonzalo Guillén|Luis Puigjaner,Comput. Chem. Eng.20075-6,,https://doi.org/10.1016/j.compchemeng.2006.12.013,Comput. Chem. Eng.,journals/cce/MeleGCP07,5-6,722-735,An agent-based approach for supply chain retrofitting under uncertainty.,31,2007,https://doi.org/10.1016/j.compchemeng.2006.12.013,Comput. Chem. Eng.20075-6,Antonio Espuña Camarasa,chain|agentbased|approach|uncertainty|supply|retrofitting
37195,Ahmet Ferit Konar|Yasar Becerikli|Yusuf Oysal,Comput. Chem. Eng.200311,,https://doi.org/10.1016/S0098-1354(03)00132-7,Comput. Chem. Eng.,journals/cce/OysalBK03,11,1657-1664,Generalized modeling principles of a nonlinear system with a dynamic fuzzy network.,27,2003,https://doi.org/10.1016/S0098-1354(03)00132-7,Comput. Chem. Eng.200311,Ahmet Ferit Konar,fuzzy|nonlinear|principles|modeling|network|dynamic|generalized|system
37196,Akhilesh Gandhi|M. M. Faruque Hasan,Comput. Chem. Eng.20211,,https://doi.org/10.1016/j.compchemeng.2021.107548,Comput. Chem. Eng.,journals/cce/GandhiH21,1,107548,A graph theoretic representation and analysis of zeolite frameworks.,155,2021,https://doi.org/10.1016/j.compchemeng.2021.107548,Comput. Chem. Eng.20211,Akhilesh Gandhi,theoretic|representation|zeolite|frameworks|graph|analysis
37197,Chuanpeng Cao|Dongxuan Zhang|Lixin Xie|Quanyu Gong|Yawei Du|Yaxin Li,Comput. Chem. Eng.20221,,https://doi.org/10.1016/j.compchemeng.2022.108027,Comput. Chem. Eng.,journals/cce/DuZCGLX22,1,108027,Superstructure based optimization of reverse osmosis desalination systems fed by decarbonated high-pH seawater under boron restrictions.,167,2022,https://doi.org/10.1016/j.compchemeng.2022.108027,Comput. Chem. Eng.20221,Chuanpeng Cao,optimization|fed|decarbonated|based|boron|desalination|systems|osmosis|highph|reverse|seawater|restrictions|superstructure
37198,Jamileh Fouladi|Tareq Al-Ansari,Comput. Chem. Eng.20211,,https://doi.org/10.1016/j.compchemeng.2021.107375,Comput. Chem. Eng.,journals/cce/FouladiA21,1,107375,Conceptualising multi-scale thermodynamics within the energy-water-food nexus: Progress towards resource and waste management.,152,2021,https://doi.org/10.1016/j.compchemeng.2021.107375,Comput. Chem. Eng.20211,Jamileh Fouladi,towards|resource|nexus|thermodynamics|progress|waste|multiscale|energywaterfood|conceptualising|within|management
37199,Lili Wang|Wanling Wang|Yinglong Wang|Yixin Ma|Zhaoyou Zhu,Comput. Chem. Eng.20151,,https://doi.org/10.1016/j.compchemeng.2015.02.016,Comput. Chem. Eng.,journals/cce/ZhuWMWW15,1,137-149,Separating an azeotropic mixture of toluene and ethanol via heat integration pressure swing distillation.,76,2015,https://doi.org/10.1016/j.compchemeng.2015.02.016,Comput. Chem. Eng.20151,Lili Wang,separating|distillation|via|toluene|pressure|integration|ethanol|mixture|swing|azeotropic|heat
37200,Shaoyuan Li|Xu Zhang|Yuanyuan Zou 0001,Comput. Chem. Eng.20211,,https://doi.org/10.1016/j.compchemeng.2021.107418,Comput. Chem. Eng.,journals/cce/ZhangZL21,1,107418,Semi-supervised generative adversarial network with guaranteed safeness for industrial quality prediction.,153,2021,https://doi.org/10.1016/j.compchemeng.2021.107418,Comput. Chem. Eng.20211,Shaoyuan Li,quality|semisupervised|guaranteed|adversarial|industrial|safeness|network|prediction|generative
37201,André Bardow|Dinah Elena Hollermann|Dörthe Franzisca Hoffrogge|Fabian Mayer|Maike Hennen,Comput. Chem. Eng.20191,,https://doi.org/10.1016/j.compchemeng.2018.09.029,Comput. Chem. Eng.,journals/cce/HollermannHMHB19,1,317-326,Optimal (n-1)-reliable design of distributed energy supply systems.,121,2019,https://doi.org/10.1016/j.compchemeng.2018.09.029,Comput. Chem. Eng.20191,André Bardow,distributed|optimal|design|supply|systems|energy|n1reliable
